PA	SP	Score	sentence_num	url
Bankruptcy		10	3	http://aalrr.com/attorneys/aaron-s.-craig
Bankruptcy		10	14	http://aalrr.com/attorneys/aaron-s.-craig
Bankruptcy		10	14	http://aalrr.com/attorneys/aaron-s.-craig
Bankruptcy		10	14	http://aalrr.com/attorneys/aaron-s.-craig
Bankruptcy		10	14	http://aalrr.com/attorneys/aaron-s.-craig
Bankruptcy		10	14	http://aalrr.com/attorneys/aaron-s.-craig
Litigation	Education Law	1	3	http://aalrr.com/attorneys/alyssa-ruiz-de-esparza
Government	Education Law	1	3	http://aalrr.com/attorneys/alyssa-ruiz-de-esparza
Litigation	Education Law	1	8	http://aalrr.com/attorneys/alyssa-ruiz-de-esparza
Government	Education Law	1	8	http://aalrr.com/attorneys/alyssa-ruiz-de-esparza
Litigation	Education Law	1	2	http://aalrr.com/attorneys/heather_a._dozier
Government	Education Law	1	2	http://aalrr.com/attorneys/heather_a._dozier
Litigation	Education Law	1	3	http://aalrr.com/attorneys/john_w._dietrich
Litigation	Education Law	1	3	http://aalrr.com/attorneys/john_w._dietrich
Litigation	Education Law	1	3	http://aalrr.com/attorneys/john_w._dietrich
Litigation	Education Law	1	3	http://aalrr.com/attorneys/john_w._dietrich
Government	Education Law	1	3	http://aalrr.com/attorneys/john_w._dietrich
Government	Education Law	1	3	http://aalrr.com/attorneys/john_w._dietrich
Government	Education Law	1	3	http://aalrr.com/attorneys/john_w._dietrich
Government	Education Law	1	3	http://aalrr.com/attorneys/john_w._dietrich
Labor & Employment	ADA	1	3	http://aalrr.com/attorneys/lindsey-m.-wrape
Labor & Employment	ADA	1	3	http://aalrr.com/attorneys/lindsey-m.-wrape
Labor & Employment	ADA	1	3	http://aalrr.com/attorneys/lindsey-m.-wrape
Labor & Employment	ADA	1	3	http://aalrr.com/attorneys/lindsey-m.-wrape
Labor & Employment	ADA	1	3	http://aalrr.com/attorneys/lindsey-m.-wrape
Labor & Employment	ADA	1	3	http://aalrr.com/attorneys/lindsey-m.-wrape
Labor & Employment	ADA	1	3	http://aalrr.com/attorneys/lindsey-m.-wrape
Labor & Employment	ADA	1	3	http://aalrr.com/attorneys/lindsey-m.-wrape
Labor & Employment	ADA	1	3	http://aalrr.com/attorneys/lindsey-m.-wrape
Labor & Employment	ADA	1	3	http://aalrr.com/attorneys/lindsey-m.-wrape
Labor & Employment	ADA	1	3	http://aalrr.com/attorneys/lindsey-m.-wrape
Labor & Employment	ADA	1	3	http://aalrr.com/attorneys/lindsey-m.-wrape
Litigation	Education Law	1	2	http://aalrr.com/attorneys/lisa_r._allred
Litigation	Education Law	1	2	http://aalrr.com/attorneys/lisa_r._allred
Government	Education Law	1	2	http://aalrr.com/attorneys/lisa_r._allred
Government	Education Law	1	2	http://aalrr.com/attorneys/lisa_r._allred
Litigation	Education Law	1	3	http://aalrr.com/attorneys/lisa_r._allred
Litigation	Education Law	1	3	http://aalrr.com/attorneys/lisa_r._allred
Government	Education Law	1	3	http://aalrr.com/attorneys/lisa_r._allred
Government	Education Law	1	3	http://aalrr.com/attorneys/lisa_r._allred
Environmental	Energy	1	1	http://barclaydamon.com/profiles/George-M-Pond
Environmental	Energy	1	1	http://barclaydamon.com/profiles/George-M-Pond
Environmental	Energy	1	1	http://barclaydamon.com/profiles/George-M-Pond
Environmental	Energy	1	1	http://barclaydamon.com/profiles/George-M-Pond
Environmental	Energy	1	1	http://barclaydamon.com/profiles/George-M-Pond
Environmental	Energy	1	1	http://barclaydamon.com/profiles/George-M-Pond
Environmental	Energy	1	1	http://barclaydamon.com/profiles/George-M-Pond
Energy		10	1	http://barclaydamon.com/profiles/George-M-Pond
Energy		10	1	http://barclaydamon.com/profiles/George-M-Pond
Energy		10	1	http://barclaydamon.com/profiles/George-M-Pond
Energy		10	1	http://barclaydamon.com/profiles/George-M-Pond
Energy		10	1	http://barclaydamon.com/profiles/George-M-Pond
Energy		10	1	http://barclaydamon.com/profiles/George-M-Pond
Energy		10	1	http://barclaydamon.com/profiles/George-M-Pond
Corporate	Energy	1	1	http://barclaydamon.com/profiles/George-M-Pond
Corporate	Energy	1	1	http://barclaydamon.com/profiles/George-M-Pond
Corporate	Energy	1	1	http://barclaydamon.com/profiles/George-M-Pond
Corporate	Energy	1	1	http://barclaydamon.com/profiles/George-M-Pond
Corporate	Energy	1	1	http://barclaydamon.com/profiles/George-M-Pond
Corporate	Energy	1	1	http://barclaydamon.com/profiles/George-M-Pond
Corporate	Energy	1	1	http://barclaydamon.com/profiles/George-M-Pond
Environmental	Energy	1	2	http://barclaydamon.com/profiles/George-M-Pond
Environmental	Energy	1	2	http://barclaydamon.com/profiles/George-M-Pond
Environmental	Energy	1	2	http://barclaydamon.com/profiles/George-M-Pond
Environmental	Energy	1	2	http://barclaydamon.com/profiles/George-M-Pond
Energy		10	2	http://barclaydamon.com/profiles/George-M-Pond
Energy		10	2	http://barclaydamon.com/profiles/George-M-Pond
Energy		10	2	http://barclaydamon.com/profiles/George-M-Pond
Energy		10	2	http://barclaydamon.com/profiles/George-M-Pond
Corporate	Energy	1	2	http://barclaydamon.com/profiles/George-M-Pond
Corporate	Energy	1	2	http://barclaydamon.com/profiles/George-M-Pond
Corporate	Energy	1	2	http://barclaydamon.com/profiles/George-M-Pond
Corporate	Energy	1	2	http://barclaydamon.com/profiles/George-M-Pond
Environmental	Energy	1	1	http://bcr.tv/attorney/bhoghooghi
Energy		10	1	http://bcr.tv/attorney/bhoghooghi
Corporate	Energy	1	1	http://bcr.tv/attorney/bhoghooghi
Environmental	Energy	1	8	http://bcr.tv/attorney/daniel-fisher-owens
Energy		10	8	http://bcr.tv/attorney/daniel-fisher-owens
Corporate	Energy	1	8	http://bcr.tv/attorney/daniel-fisher-owens
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Labor & Employment	ADA	1	31	http://bcr.tv/attorney/melvin-white
Bankruptcy		10	1	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	1	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	1	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	1	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	1	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	2	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	2	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	2	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	2	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	2	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	3	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	3	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	3	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	3	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	3	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	3	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	3	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	3	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy		10	4	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Labor & Employment	Immigration	1	10	http://bcr.tv/attorney/benjamin-flowe
Labor & Employment	Immigration	1	10	http://bcr.tv/attorney/benjamin-flowe
Labor & Employment	Immigration	1	10	http://bcr.tv/attorney/benjamin-flowe
Labor & Employment	Immigration	1	6	http://bcr.tv/attorney/philip-s-kaplan
Bankruptcy	Chapter 11	1	4	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy	Chapter 11	1	4	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Bankruptcy	Chapter 11	1	4	http://barclaydamon.com/profiles/Beth-Ann-Bivona
Health Care	Compliance/Regulatory	1	2	http://bcr.tv/attorney/michelle-turner-roberts
Health Care	Compliance/Regulatory	1	2	http://bcr.tv/attorney/michelle-turner-roberts
Health Care	Compliance/Regulatory	1	2	http://bcr.tv/attorney/michelle-turner-roberts
Health Care	Compliance/Regulatory	1	4	http://bcr.tv/attorney/michelle-turner-roberts
Bankruptcy		10	6	http://carlockcopeland.com/attorneys/john-m-merritt-2/
Bankruptcy		10	8	http://carlockcopeland.com/attorneys/john-m-merritt-2/
Bankruptcy		10	8	http://carlockcopeland.com/attorneys/john-m-merritt-2/
Bankruptcy		10	8	http://carlockcopeland.com/attorneys/john-m-merritt-2/
Health Care	Compliance/Regulatory	1	3	http://buckleysandler.com/professionals-bio-detail/kathleen-ryan
Health Care	Compliance/Regulatory	1	3	http://buckleysandler.com/professionals-bio-detail/kathleen-ryan
Health Care	Compliance/Regulatory	1	2	http://buckleysandler.com/professionals-bio-detail/loyal-t-horsley
Health Care	Compliance/Regulatory	1	2	http://buckleysandler.com/professionals-bio-detail/loyal-t-horsley
Environmental	Energy	1	6	http://cbshealaw.com/lawyers/douglas-s-pelham.php
Energy		10	6	http://cbshealaw.com/lawyers/douglas-s-pelham.php
Corporate	Energy	1	6	http://cbshealaw.com/lawyers/douglas-s-pelham.php
Environmental	Energy	1	4	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Environmental	Energy	1	4	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Energy		10	4	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Energy		10	4	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Corporate	Energy	1	4	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Corporate	Energy	1	4	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Environmental	Energy	1	7	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Environmental	Energy	1	7	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Environmental	Energy	1	7	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Energy		10	7	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Energy		10	7	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Energy		10	7	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Corporate	Energy	1	7	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Corporate	Energy	1	7	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Corporate	Energy	1	7	http://cbshealaw.com/lawyers/robert-j-metzler-ii.php
Environmental	Energy	1	11	http://cbshealaw.com/lawyers/sharon-p-churchill.php
Energy		10	11	http://cbshealaw.com/lawyers/sharon-p-churchill.php
Corporate	Energy	1	11	http://cbshealaw.com/lawyers/sharon-p-churchill.php
Corporate	Private Equity	1	3	http://cbshealaw.com/lawyers/staci-h-bachman.php
Corporate	Private Equity	1	3	http://cbshealaw.com/lawyers/staci-h-bachman.php
Corporate	Private Equity	1	3	http://cbshealaw.com/lawyers/staci-h-bachman.php
Energy	Private Equity	1	3	http://cbshealaw.com/lawyers/staci-h-bachman.php
Energy	Private Equity	1	3	http://cbshealaw.com/lawyers/staci-h-bachman.php
Energy	Private Equity	1	3	http://cbshealaw.com/lawyers/staci-h-bachman.php
Corporate	Private Equity	1	5	http://cbshealaw.com/lawyers/staci-h-bachman.php
Corporate	Private Equity	1	5	http://cbshealaw.com/lawyers/staci-h-bachman.php
Energy	Private Equity	1	5	http://cbshealaw.com/lawyers/staci-h-bachman.php
Energy	Private Equity	1	5	http://cbshealaw.com/lawyers/staci-h-bachman.php
Bankruptcy		10	1	http://cbshealaw.com/lawyers/melvin-a-simon.php
Bankruptcy		10	1	http://cbshealaw.com/lawyers/melvin-a-simon.php
Bankruptcy		10	5	http://cbshealaw.com/lawyers/melvin-a-simon.php
Bankruptcy		10	5	http://cbshealaw.com/lawyers/melvin-a-simon.php
Bankruptcy		10	1	http://cbshealaw.com/lawyers/scott-d-rosen.php
Bankruptcy		10	2	http://cbshealaw.com/lawyers/scott-d-rosen.php
Bankruptcy		10	2	http://cbshealaw.com/lawyers/scott-d-rosen.php
Bankruptcy		10	2	http://cbshealaw.com/lawyers/scott-d-rosen.php
Bankruptcy	Chapter 11	1	5	http://cbshealaw.com/lawyers/melvin-a-simon.php
Bankruptcy	Chapter 11	1	5	http://cbshealaw.com/lawyers/melvin-a-simon.php
Bankruptcy		10	3	http://christieyoung.com/michael-h-malin
Health Care	Compliance/Regulatory	1	2	http://childsmccune.com/staff/jason-t-lantagne/
Health Care	Compliance/Regulatory	1	2	http://childsmccune.com/staff/jason-t-lantagne/
Environmental	Energy	1	4	http://chwlaw.us/attorneys/teresa-l-highsmith/
Environmental	Energy	1	4	http://chwlaw.us/attorneys/teresa-l-highsmith/
Energy		10	4	http://chwlaw.us/attorneys/teresa-l-highsmith/
Energy		10	4	http://chwlaw.us/attorneys/teresa-l-highsmith/
Corporate	Energy	1	4	http://chwlaw.us/attorneys/teresa-l-highsmith/
Corporate	Energy	1	4	http://chwlaw.us/attorneys/teresa-l-highsmith/
Labor & Employment	ADA	1	7	http://chwlaw.us/attorneys/david-fleishman/
Labor & Employment	ADA	1	7	http://chwlaw.us/attorneys/david-fleishman/
Labor & Employment	ADA	1	7	http://chwlaw.us/attorneys/david-fleishman/
Labor & Employment	ADA	1	7	http://chwlaw.us/attorneys/david-fleishman/
Labor & Employment	ADA	1	7	http://chwlaw.us/attorneys/david-fleishman/
Labor & Employment	ADA	1	7	http://chwlaw.us/attorneys/david-fleishman/
Labor & Employment	ADA	1	7	http://chwlaw.us/attorneys/david-fleishman/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/leonard-p-aslanian/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/leonard-p-aslanian/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/leonard-p-aslanian/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/leonard-p-aslanian/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/leonard-p-aslanian/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/leonard-p-aslanian/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/leonard-p-aslanian/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/leonard-p-aslanian/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/leonard-p-aslanian/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/leonard-p-aslanian/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/leonard-p-aslanian/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/leonard-p-aslanian/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	2	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	8	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	8	http://chwlaw.us/attorneys/matthew-t-summers/
Labor & Employment	ADA	1	8	http://chwlaw.us/attorneys/matthew-t-summers/
Tax	Funds	1	13	http://chwlaw.us/attorneys/holly-o-whatley/
Health Care	Compliance/Regulatory	1	2	http://ciklinlubitz.com/attorney/a-patricia-morales-christiansen/
Health Care	Compliance/Regulatory	1	2	http://ciklinlubitz.com/attorney/a-patricia-morales-christiansen/
Transportation	Aviation	1	2	http://clarkpartington.com/professional/michael-j-schofield/
Transportation	Aviation	1	10	http://clarkpartington.com/professional/michael-j-schofield/
Transportation	Aviation	1	10	http://clarkpartington.com/professional/michael-j-schofield/
Transportation	Aviation	1	10	http://clarkpartington.com/professional/michael-j-schofield/
Energy	Private Equity	1	2	http://clarkpartington.com/professional/robert-j-powell/
Energy	Private Equity	1	2	http://clarkpartington.com/professional/robert-j-powell/
Corporate	Private Equity	1	2	http://clarkpartington.com/professional/robert-j-powell/
Corporate	Private Equity	1	2	http://clarkpartington.com/professional/robert-j-powell/
Labor & Employment	ADA	1	3	http://clarkpartington.com/professional/daniel-e-harrell/
Labor & Employment	ADA	1	3	http://clarkpartington.com/professional/daniel-e-harrell/
Labor & Employment	ADA	1	3	http://clarkpartington.com/professional/daniel-e-harrell/
Labor & Employment	ADA	1	3	http://clarkpartington.com/professional/daniel-e-harrell/
Labor & Employment	ADA	1	3	http://clarkpartington.com/professional/daniel-e-harrell/
Labor & Employment	ADA	1	3	http://clarkpartington.com/professional/daniel-e-harrell/
Labor & Employment	ADA	1	3	http://clarkpartington.com/professional/daniel-e-harrell/
Labor & Employment	ADA	1	3	http://clarkpartington.com/professional/daniel-e-harrell/
Labor & Employment	ADA	1	3	http://clarkpartington.com/professional/daniel-e-harrell/
Labor & Employment	ADA	1	3	http://clarkpartington.com/professional/daniel-e-harrell/
Labor & Employment	ADA	1	3	http://clarkpartington.com/professional/daniel-e-harrell/
Labor & Employment	ADA	1	3	http://clarkpartington.com/professional/daniel-e-harrell/
Labor & Employment	ADA	1	12	http://clifford-brownlaw.com/2011/11/04/arnold-j-anchordoquy/
Labor & Employment	ADA	1	12	http://clifford-brownlaw.com/2011/11/04/arnold-j-anchordoquy/
Labor & Employment	ADA	1	12	http://clifford-brownlaw.com/2011/11/04/arnold-j-anchordoquy/
Bankruptcy		10	6	http://ckdqlaw.com/attorneys/staceyfgottlieb/
Bankruptcy		10	6	http://ckdqlaw.com/attorneys/staceyfgottlieb/
Bankruptcy		10	5	http://clarkpartington.com/professional/douglas-a-bates/
Bankruptcy		10	6	http://clarkpartington.com/professional/douglas-a-bates/
Bankruptcy		10	12	http://clarkpartington.com/professional/douglas-a-bates/
Bankruptcy		10	13	http://clarkpartington.com/professional/douglas-a-bates/
Bankruptcy		10	13	http://clarkpartington.com/professional/douglas-a-bates/
Bankruptcy		10	13	http://clarkpartington.com/professional/douglas-a-bates/
Bankruptcy		10	11	http://clarkpartington.com/professional/h-lee-strayhan-iii/
Bankruptcy		10	11	http://clarkpartington.com/professional/h-lee-strayhan-iii/
Bankruptcy		10	24	http://clarkpartington.com/professional/h-lee-strayhan-iii/
Bankruptcy		10	24	http://clarkpartington.com/professional/h-lee-strayhan-iii/
Bankruptcy		10	24	http://clarkpartington.com/professional/h-lee-strayhan-iii/
Bankruptcy		10	24	http://clarkpartington.com/professional/h-lee-strayhan-iii/
Bankruptcy		10	1	http://clarkpartington.com/professional/judson-c-brandt/
Bankruptcy		10	1	http://clarkpartington.com/professional/judson-c-brandt/
Bankruptcy		10	1	http://clarkpartington.com/professional/judson-c-brandt/
Bankruptcy		10	1	http://clarkpartington.com/professional/judson-c-brandt/
Bankruptcy		10	6	http://clarkpartington.com/professional/judson-c-brandt/
Bankruptcy		10	6	http://clarkpartington.com/professional/judson-c-brandt/
Bankruptcy		10	6	http://clarkpartington.com/professional/judson-c-brandt/
Bankruptcy		10	6	http://clarkpartington.com/professional/judson-c-brandt/
Bankruptcy		10	6	http://clarkpartington.com/professional/judson-c-brandt/
Bankruptcy		10	6	http://clarkpartington.com/professional/judson-c-brandt/
Bankruptcy		10	2	http://clarkpartington.com/professional/keith-l-bell-jr/
Bankruptcy		10	2	http://clarkpartington.com/professional/keith-l-bell-jr/
Bankruptcy		10	6	http://clarkpartington.com/professional/keith-l-bell-jr/
Bankruptcy		10	6	http://clarkpartington.com/professional/keith-l-bell-jr/
Bankruptcy		10	2	http://clarkpartington.com/professional/robert-j-powell/
Bankruptcy		10	2	http://clarkpartington.com/professional/robert-j-powell/
Bankruptcy		10	12	http://clarkpartington.com/professional/robert-j-powell/
Bankruptcy		10	12	http://clarkpartington.com/professional/robert-j-powell/
Bankruptcy		10	4	http://clarkpartington.com/professional/scott-a-remington/
Bankruptcy		10	4	http://clarkpartington.com/professional/scott-a-remington/
Bankruptcy		10	14	http://clarkpartington.com/professional/scott-a-remington/
Bankruptcy		10	14	http://clarkpartington.com/professional/scott-a-remington/
Bankruptcy		10	14	http://clarkpartington.com/professional/scott-a-remington/
Bankruptcy		10	10	http://clarkpartington.com/professional/trevor-a-thompson/
Bankruptcy		10	2	http://clarkpartington.com/professional/william-e-bond-jr/
Bankruptcy		10	2	http://clarkpartington.com/professional/william-e-bond-jr/
Bankruptcy		10	2	http://clarkpartington.com/professional/william-e-bond-jr/
Bankruptcy		10	2	http://clarkpartington.com/professional/william-e-bond-jr/
Bankruptcy		10	2	http://clarkpartington.com/professional/william-e-bond-jr/
Bankruptcy	Chapter 11	1	6	http://ckdqlaw.com/attorneys/staceyfgottlieb/
Bankruptcy	Chapter 11	1	6	http://ckdqlaw.com/attorneys/staceyfgottlieb/
Environmental	Energy	1	2	http://constantinecannon.com/blog/attorneys/jeffrey-i-shinder/
Environmental	Energy	1	2	http://constantinecannon.com/blog/attorneys/jeffrey-i-shinder/
Energy		10	2	http://constantinecannon.com/blog/attorneys/jeffrey-i-shinder/
Energy		10	2	http://constantinecannon.com/blog/attorneys/jeffrey-i-shinder/
Corporate	Energy	1	2	http://constantinecannon.com/blog/attorneys/jeffrey-i-shinder/
Corporate	Energy	1	2	http://constantinecannon.com/blog/attorneys/jeffrey-i-shinder/
Environmental	Energy	1	17	http://constantinecannon.com/blog/attorneys/lloyd-constantine/
Energy		10	17	http://constantinecannon.com/blog/attorneys/lloyd-constantine/
Corporate	Energy	1	17	http://constantinecannon.com/blog/attorneys/lloyd-constantine/
Environmental	Energy	1	3	http://constantinecannon.com/blog/attorneys/wayne-t-lamprey
Energy		10	3	http://constantinecannon.com/blog/attorneys/wayne-t-lamprey
Corporate	Energy	1	3	http://constantinecannon.com/blog/attorneys/wayne-t-lamprey
Bankruptcy		10	7	http://constantinecannon.com/blog/attorneys/amianna-stovall
Bankruptcy		10	7	http://constantinecannon.com/blog/attorneys/amianna-stovall
Bankruptcy		10	7	http://constantinecannon.com/blog/attorneys/amianna-stovall
Bankruptcy		10	7	http://constantinecannon.com/blog/attorneys/amianna-stovall
Bankruptcy		10	5	http://constantinecannon.com/blog/attorneys/jan-friedman-constantine
Litigation	Antitrust	1	1	http://constantinecannon.com/blog/attorneys/alan-h-schwartz
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/allison-f-sheedy
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/allison-f-sheedy
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/allison-f-sheedy
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/allison-f-sheedy
Litigation	Antitrust	1	3	http://constantinecannon.com/blog/attorneys/alysia-a-solow
Litigation	Antitrust	1	3	http://constantinecannon.com/blog/attorneys/alysia-a-solow
Litigation	Antitrust	1	1	http://constantinecannon.com/blog/attorneys/ankur-kapoor
Litigation	Antitrust	1	5	http://constantinecannon.com/blog/attorneys/ankur-kapoor
Litigation	Antitrust	1	5	http://constantinecannon.com/blog/attorneys/ankur-kapoor
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/daniel-vitelli/
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/daniel-vitelli/
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/david-a-scupp
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/david-a-scupp
Litigation	Antitrust	1	1	http://constantinecannon.com/blog/attorneys/douglas-e-rosenthal
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/gary-j-malone
Litigation	Antitrust	1	10	http://constantinecannon.com/blog/attorneys/gary-j-malone
Litigation	Antitrust	1	10	http://constantinecannon.com/blog/attorneys/gary-j-malone
Litigation	Antitrust	1	1	http://constantinecannon.com/blog/attorneys/james-ashe-taylor
Litigation	Antitrust	1	1	http://constantinecannon.com/blog/attorneys/james-ashe-taylor
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/jean-kim
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/jean-kim
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/jean-kim
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/leigh-orliner-lamartina
Litigation	Antitrust	1	1	http://constantinecannon.com/blog/attorneys/lloyd-constantine/
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/marlene-koury
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/marlene-koury
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/marlene-koury
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/marlene-koury
Litigation	Antitrust	1	4	http://constantinecannon.com/blog/attorneys/michelle-a-peters
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/nneka-ukpai
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/richard-o-levine
Litigation	Antitrust	1	1	http://constantinecannon.com/blog/attorneys/richard-pike
Litigation	Antitrust	1	1	http://constantinecannon.com/blog/attorneys/richard-pike
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/rosa-m-morales
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/rosa-m-morales
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/rosa-m-morales
Litigation	Antitrust	1	3	http://constantinecannon.com/blog/attorneys/rosa-m-morales
Litigation	Antitrust	1	1	http://constantinecannon.com/blog/attorneys/seth-d-greenstein
Litigation	Antitrust	1	1	http://constantinecannon.com/blog/attorneys/seth-d-greenstein
Litigation	Antitrust	1	1	http://constantinecannon.com/blog/attorneys/seth-d-greenstein
Litigation	Antitrust	1	1	http://constantinecannon.com/blog/attorneys/seth-d-greenstein
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/taline-sahakian
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/taline-sahakian
Litigation	Antitrust	1	2	http://constantinecannon.com/blog/attorneys/taline-sahakian
Health Care	Compliance/Regulatory	1	3	http://constantinecannon.com/blog/attorneys/nneka-ukpai
