PA	SP	Score	sentence_num	url
ERISA	Deferred Compensation	1	2	http://www.ballardspahr.com/people/attorneys/welsch-chris.aspx
Litigation	Product Liability	1	3	http://www.bartlit-beck.com/lawyers-PhilipBeck.html
Banking	Payment Systems	1	4	http://www.ballardspahr.com/people/attorneys/walling-robert.aspx
Corporate	Non-Profit	1	5	http://www.ballardspahr.com/people/attorneys/welsch-chris.aspx
Corporate	Non-Profit	1	1	http://www.bbklaw.com/?t=3&A=1666&format=xml&/George M. Reyes
Corporate	Non-Profit	1	1	http://www.bbklaw.com/?t=3&A=1666&format=xml&/George M. Reyes
Corporate	Non-Profit	1	1	http://www.bbklaw.com/?t=3&A=1666&format=xml&/George M. Reyes
Corporate	Non-Profit	1	1	http://www.bbklaw.com/?t=3&A=1666&format=xml&/George M. Reyes
Corporate	Non-Profit	1	1	http://www.bbklaw.com/?t=3&A=1666&format=xml&/George M. Reyes
Corporate	Non-Profit	1	1	http://www.bbklaw.com/?t=3&A=1666&format=xml&/George M. Reyes
Corporate	Non-Profit	1	1	http://www.bbklaw.com/?t=3&A=1666&format=xml&/George M. Reyes
Corporate	Non-Profit	1	1	http://www.bbklaw.com/?t=3&A=1666&format=xml&/George M. Reyes
Corporate	Non-Profit	1	1	http://www.bbklaw.com/?t=3&A=1666&format=xml&/George M. Reyes
Corporate	Non-Profit	1	1	http://www.bbklaw.com/?t=3&A=1666&format=xml&/George M. Reyes
Litigation	Trade Secrets	1	4	http://www.belldavispitt.com/attorneys/demitra-m-sourlis
Litigation	Trade Secrets	1	4	http://www.belldavispitt.com/attorneys/demitra-m-sourlis
Intellectual Property	Trade Secrets	1	4	http://www.belldavispitt.com/attorneys/demitra-m-sourlis
Intellectual Property	Trade Secrets	1	4	http://www.belldavispitt.com/attorneys/demitra-m-sourlis
Litigation	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Litigation	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Litigation	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Litigation	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Litigation	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Litigation	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Litigation	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Litigation	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Litigation	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Litigation	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Intellectual Property	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Intellectual Property	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Intellectual Property	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Intellectual Property	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Intellectual Property	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Intellectual Property	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Intellectual Property	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Intellectual Property	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Intellectual Property	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Intellectual Property	Trade Secrets	1	7	http://www.belldavispitt.com/attorneys/james-r-fox
Litigation	Trade Secrets	1	3	http://www.belldavispitt.com/attorneys/jason-b-james
Litigation	Trade Secrets	1	3	http://www.belldavispitt.com/attorneys/jason-b-james
Litigation	Trade Secrets	1	3	http://www.belldavispitt.com/attorneys/jason-b-james
Litigation	Trade Secrets	1	3	http://www.belldavispitt.com/attorneys/jason-b-james
Intellectual Property	Trade Secrets	1	3	http://www.belldavispitt.com/attorneys/jason-b-james
Intellectual Property	Trade Secrets	1	3	http://www.belldavispitt.com/attorneys/jason-b-james
Intellectual Property	Trade Secrets	1	3	http://www.belldavispitt.com/attorneys/jason-b-james
Intellectual Property	Trade Secrets	1	3	http://www.belldavispitt.com/attorneys/jason-b-james
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Litigation	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Intellectual Property	Trade Secrets	1	6	http://www.belldavispitt.com/attorneys/ward-davis
Litigation	Trade Secrets	1	4	http://www.beneschlaw.com/jturk/
Intellectual Property	Trade Secrets	1	4	http://www.beneschlaw.com/jturk/
Litigation	Trade Secrets	1	1	http://www.beneschlaw.com/mbuck/
Litigation	Trade Secrets	1	1	http://www.beneschlaw.com/mbuck/
Litigation	Trade Secrets	1	1	http://www.beneschlaw.com/mbuck/
Litigation	Trade Secrets	1	1	http://www.beneschlaw.com/mbuck/
Intellectual Property	Trade Secrets	1	1	http://www.beneschlaw.com/mbuck/
Intellectual Property	Trade Secrets	1	1	http://www.beneschlaw.com/mbuck/
Intellectual Property	Trade Secrets	1	1	http://www.beneschlaw.com/mbuck/
Intellectual Property	Trade Secrets	1	1	http://www.beneschlaw.com/mbuck/
Litigation	Product Liability	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Product Liability	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Product Liability	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Product Liability	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Product Liability	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Product Liability	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Product Liability	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Product Liability	1	6	http://www.belldavispitt.com/attorneys/kevin-g-williams
Litigation	Product Liability	1	7	http://www.belldavispitt.com/attorneys/william-k-davis
Litigation	Product Liability	1	5	http://www.beneschlaw.com/tcovey/
Corporate	Non-Profit	1	8	http://www.belldavispitt.com/attorneys/mallory-m-oates
Corporate	Non-Profit	1	8	http://www.belldavispitt.com/attorneys/stephen-d-poe
Banking	Derivatives	1	3	http://www.beneschlaw.com/afiorella/
Banking	Derivatives	1	3	http://www.beneschlaw.com/afiorella/
Banking	Derivatives	1	3	http://www.beneschlaw.com/afiorella/
Banking	Derivatives	1	3	http://www.beneschlaw.com/afiorella/
Banking	Derivatives	1	3	http://www.beneschlaw.com/afiorella/
Banking	Derivatives	1	3	http://www.beneschlaw.com/afiorella/
Banking	Derivatives	1	3	http://www.beneschlaw.com/afiorella/
Corporate	Derivatives	1	3	http://www.beneschlaw.com/afiorella/
Corporate	Derivatives	1	3	http://www.beneschlaw.com/afiorella/
Corporate	Derivatives	1	3	http://www.beneschlaw.com/afiorella/
Corporate	Derivatives	1	3	http://www.beneschlaw.com/afiorella/
Corporate	Derivatives	1	3	http://www.beneschlaw.com/afiorella/
Corporate	Derivatives	1	3	http://www.beneschlaw.com/afiorella/
Corporate	Derivatives	1	3	http://www.beneschlaw.com/afiorella/
Corporate	Non-Profit	1	2	http://www.beneschlaw.com/amurphy/
Corporate	Non-Profit	1	2	http://www.beneschlaw.com/amurphy/
Corporate	Non-Profit	1	2	http://www.beneschlaw.com/amurphy/
Corporate	Non-Profit	1	7	http://www.beneschlaw.com/rzimmerman/
Litigation	Trade Secrets	1	2	http://www.bhfs.com/people/attorneys/p-s/erothstein
Litigation	Trade Secrets	1	2	http://www.bhfs.com/people/attorneys/p-s/erothstein
Litigation	Trade Secrets	1	2	http://www.bhfs.com/people/attorneys/p-s/erothstein
Intellectual Property	Trade Secrets	1	2	http://www.bhfs.com/people/attorneys/p-s/erothstein
Intellectual Property	Trade Secrets	1	2	http://www.bhfs.com/people/attorneys/p-s/erothstein
Intellectual Property	Trade Secrets	1	2	http://www.bhfs.com/people/attorneys/p-s/erothstein
Litigation	Trade Secrets	1	10	http://www.bhfs.com/people/attorneys/p-s/erothstein
Intellectual Property	Trade Secrets	1	10	http://www.bhfs.com/people/attorneys/p-s/erothstein
Litigation	Trade Secrets	1	2	http://www.bhfs.com/people/attorneys/t-z/tupdegraff
Litigation	Trade Secrets	1	2	http://www.bhfs.com/people/attorneys/t-z/tupdegraff
Intellectual Property	Trade Secrets	1	2	http://www.bhfs.com/people/attorneys/t-z/tupdegraff
Intellectual Property	Trade Secrets	1	2	http://www.bhfs.com/people/attorneys/t-z/tupdegraff
Litigation	Trade Secrets	1	5	http://www.bipc.com/Daniel-Z-Rivlin/
Litigation	Trade Secrets	1	5	http://www.bipc.com/Daniel-Z-Rivlin/
Intellectual Property	Trade Secrets	1	5	http://www.bipc.com/Daniel-Z-Rivlin/
Intellectual Property	Trade Secrets	1	5	http://www.bipc.com/Daniel-Z-Rivlin/
Litigation	Trade Secrets	1	1	http://www.bkf-law.com/craig-w-horn
Litigation	Trade Secrets	1	1	http://www.bkf-law.com/craig-w-horn
Litigation	Trade Secrets	1	1	http://www.bkf-law.com/craig-w-horn
Intellectual Property	Trade Secrets	1	1	http://www.bkf-law.com/craig-w-horn
Intellectual Property	Trade Secrets	1	1	http://www.bkf-law.com/craig-w-horn
Intellectual Property	Trade Secrets	1	1	http://www.bkf-law.com/craig-w-horn
ERISA	Deferred Compensation	1	4	http://www.bkf-law.com/david-l-turner
ERISA	Deferred Compensation	1	4	http://www.bkf-law.com/david-l-turner
Corporate	Derivatives	1	5	http://www.bilzin.com/Stacia-A-Wells/
Corporate	Derivatives	1	5	http://www.bilzin.com/Stacia-A-Wells/
Corporate	Derivatives	1	5	http://www.bilzin.com/Stacia-A-Wells/
Banking	Derivatives	1	5	http://www.bilzin.com/Stacia-A-Wells/
Banking	Derivatives	1	5	http://www.bilzin.com/Stacia-A-Wells/
Banking	Derivatives	1	5	http://www.bilzin.com/Stacia-A-Wells/
Corporate	Non-Profit	1	1	http://www.bkf-law.com/hugo-ted-braun-jr
Corporate	Non-Profit	1	1	http://www.bkf-law.com/hugo-ted-braun-jr
Litigation	Product Liability	1	3	http://www.bkf-law.com/tom-j-ruth
Litigation	Product Liability	1	1	http://www.bkf-law.com/william-j-ewald
Litigation	Product Liability	1	1	http://www.bkf-law.com/william-j-ewald
Litigation	Product Liability	1	1	http://www.bkf-law.com/william-j-ewald
Litigation	Product Liability	1	1	http://www.bkf-law.com/william-j-ewald
Litigation	Product Liability	1	3	http://www.blackwellburke.com/?post_type=attorneys&p=1114
Litigation	Product Liability	1	3	http://www.blackwellburke.com/?post_type=attorneys&p=1114
Litigation	Product Liability	1	3	http://www.blackwellburke.com/?post_type=attorneys&p=1114
Litigation	Product Liability	1	3	http://www.blackwellburke.com/?post_type=attorneys&p=1114
Litigation	Product Liability	1	9	http://www.blackwellburke.com/?post_type=attorneys&p=1114
Litigation	Product Liability	1	9	http://www.blackwellburke.com/?post_type=attorneys&p=1114
Litigation	Product Liability	1	2	http://www.bonnerkiernan.com/attorneys-DavidWalsh.html
Litigation	Product Liability	1	2	http://www.bonnerkiernan.com/attorneys-DavidWalsh.html
Litigation	Product Liability	1	2	http://www.bonnerkiernan.com/attorneys-DavidWalsh.html
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/alonso-cristina
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/alonso-cristina
Litigation	Product Liability	1	8	http://www.bowmanandbrooke.com/attorneys/alonso-cristina
Litigation	Product Liability	1	8	http://www.bowmanandbrooke.com/attorneys/alonso-cristina
Litigation	Product Liability	1	8	http://www.bowmanandbrooke.com/attorneys/alonso-cristina
Litigation	Product Liability	1	8	http://www.bowmanandbrooke.com/attorneys/alonso-cristina
Litigation	Product Liability	1	8	http://www.bowmanandbrooke.com/attorneys/alonso-cristina
Litigation	Product Liability	1	8	http://www.bowmanandbrooke.com/attorneys/alonso-cristina
Litigation	Product Liability	1	8	http://www.bowmanandbrooke.com/attorneys/alonso-cristina
Litigation	Product Liability	1	12	http://www.bowmanandbrooke.com/attorneys/alonso-rodriguez-alina
Litigation	Product Liability	1	12	http://www.bowmanandbrooke.com/attorneys/alonso-rodriguez-alina
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/blackwell-donald-a
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/blackwell-donald-a
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/croftchik-todd-a
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/cruz-whitney-v
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/cruz-whitney-v
Environmental	Emissions	1	3	http://www.bowmanandbrooke.com/attorneys/evert-ingrid
Environmental	Emissions	1	3	http://www.bowmanandbrooke.com/attorneys/evert-ingrid
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/evert-ingrid
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/evert-ingrid
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/evert-ingrid
Litigation	Product Liability	1	7	http://www.bowmanandbrooke.com/attorneys/evert-ingrid
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/fender-loren-w
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/flick-charles-p
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/flick-charles-p
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/fred-c-huntsman
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/fred-c-huntsman
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/fred-c-huntsman
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/garrity-jessica-r
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/garrity-jessica-r
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/garrity-jessica-r
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/hardee-katina-m
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/hernan-jon-j
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/hernan-jon-j
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/hernan-jon-j
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/hernan-jon-j
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/hernan-jon-j
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/isaacs-thomas-d
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/isaacs-thomas-d
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/isaacs-thomas-d
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/isaacs-thomas-d
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/lane-dustin-a
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/lee-nhan-t
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/lee-nhan-t
Litigation	Product Liability	1	3	http://www.bowmanandbrooke.com/attorneys/libman-shawn-y
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/lumish-wendy-f
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/lumish-wendy-f
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/lumish-wendy-f
Litigation	Product Liability	1	12	http://www.bowmanandbrooke.com/attorneys/lumish-wendy-f
Litigation	Product Liability	1	12	http://www.bowmanandbrooke.com/attorneys/lumish-wendy-f
Litigation	Product Liability	1	12	http://www.bowmanandbrooke.com/attorneys/lumish-wendy-f
Litigation	Product Liability	1	12	http://www.bowmanandbrooke.com/attorneys/lumish-wendy-f
Litigation	Product Liability	1	12	http://www.bowmanandbrooke.com/attorneys/lumish-wendy-f
Litigation	Product Liability	1	12	http://www.bowmanandbrooke.com/attorneys/lumish-wendy-f
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/marsh-vernon-c
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/marsh-vernon-c
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/marsh-vernon-c
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/marsh-vernon-c
Litigation	Product Liability	1	3	http://www.bowmanandbrooke.com/attorneys/marsh-vernon-c
Litigation	Product Liability	1	3	http://www.bowmanandbrooke.com/attorneys/marsh-vernon-c
Litigation	Product Liability	1	3	http://www.bowmanandbrooke.com/attorneys/marsh-vernon-c
Litigation	Product Liability	1	3	http://www.bowmanandbrooke.com/attorneys/martinez-simm-stephanie
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/mccready-james-w
Litigation	Product Liability	1	3	http://www.bowmanandbrooke.com/attorneys/mccready-james-w
Litigation	Product Liability	1	3	http://www.bowmanandbrooke.com/attorneys/mccready-james-w
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/medina-sergio-v
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/medina-sergio-v
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/pellegrino-brandon
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/pellegrino-brandon
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/pellegrino-brandon
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/pellegrino-brandon
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/rudock-robert-j
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/rudock-robert-j
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/rudock-robert-j
Litigation	Product Liability	1	6	http://www.bowmanandbrooke.com/attorneys/rudock-robert-j
Litigation	Product Liability	1	6	http://www.bowmanandbrooke.com/attorneys/rudock-robert-j
Litigation	Product Liability	1	6	http://www.bowmanandbrooke.com/attorneys/rudock-robert-j
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/schebel-jodi-munn
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/schebel-jodi-munn
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/schebel-jodi-munn
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/schebel-jodi-munn
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/schebel-jodi-munn
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/schebel-jodi-munn
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/schebel-jodi-munn
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/schebel-jodi-munn
Litigation	Product Liability	1	6	http://www.bowmanandbrooke.com/attorneys/schebel-jodi-munn
Litigation	Product Liability	1	6	http://www.bowmanandbrooke.com/attorneys/schebel-jodi-munn
Litigation	Product Liability	1	6	http://www.bowmanandbrooke.com/attorneys/schebel-jodi-munn
Litigation	Product Liability	1	6	http://www.bowmanandbrooke.com/attorneys/schebel-jodi-munn
Health Care	Medicare	1	3	http://www.bmdllc.com/?attorney=amanda-l-waesch-associate
Health Care	Medicare	1	3	http://www.bmdllc.com/?attorney=amanda-l-waesch-associate
Health Care	Medicare	1	3	http://www.bmdllc.com/?attorney=amanda-l-waesch-associate
Health Care	Medicare	1	3	http://www.bmdllc.com/?attorney=amanda-l-waesch-associate
Health Care	Medicare	1	3	http://www.bmdllc.com/?attorney=amanda-l-waesch-associate
Health Care	Medicare	1	3	http://www.bmdllc.com/?attorney=amanda-l-waesch-associate
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/shafranski-paul-d
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/thompson-edward-h
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/thompson-edward-h
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/thompson-edward-h
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/thompson-edward-h
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/thompson-edward-h
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/wicks-william-r
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/wicks-william-r
Litigation	Product Liability	1	1	http://www.bowmanandbrooke.com/attorneys/wicks-william-r
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/wicks-william-r
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/wicks-william-r
Litigation	Product Liability	1	2	http://www.bowmanandbrooke.com/attorneys/wicks-william-r
Litigation	Product Liability	1	6	http://www.bremerwhyte.com/attorneys/partners/tyler-d-offenhauser
Entertainment & Media	FCC	1	7	http://www.bsfllp.com/lawyers/data/0011
Entertainment & Media	FCC	1	7	http://www.bsfllp.com/lawyers/data/0011
Government	FCC	1	7	http://www.bsfllp.com/lawyers/data/0011
Government	FCC	1	7	http://www.bsfllp.com/lawyers/data/0011
Entertainment & Media	FCC	1	11	http://www.bsfllp.com/lawyers/data/0055
Entertainment & Media	FCC	1	11	http://www.bsfllp.com/lawyers/data/0055
Government	FCC	1	11	http://www.bsfllp.com/lawyers/data/0055
Government	FCC	1	11	http://www.bsfllp.com/lawyers/data/0055
Litigation	Trade Secrets	1	1	http://www.bsfllp.com/lawyers/data/0011
Intellectual Property	Trade Secrets	1	1	http://www.bsfllp.com/lawyers/data/0011
Litigation	Trade Secrets	1	4	http://www.bsfllp.com/lawyers/data/0011
Litigation	Trade Secrets	1	4	http://www.bsfllp.com/lawyers/data/0011
Litigation	Trade Secrets	1	4	http://www.bsfllp.com/lawyers/data/0011
Intellectual Property	Trade Secrets	1	4	http://www.bsfllp.com/lawyers/data/0011
Intellectual Property	Trade Secrets	1	4	http://www.bsfllp.com/lawyers/data/0011
Intellectual Property	Trade Secrets	1	4	http://www.bsfllp.com/lawyers/data/0011
Litigation	Trade Secrets	1	7	http://www.bsfllp.com/lawyers/data/0019
Litigation	Trade Secrets	1	7	http://www.bsfllp.com/lawyers/data/0019
Intellectual Property	Trade Secrets	1	7	http://www.bsfllp.com/lawyers/data/0019
Intellectual Property	Trade Secrets	1	7	http://www.bsfllp.com/lawyers/data/0019
Litigation	Trade Secrets	1	32	http://www.bsfllp.com/lawyers/data/0019
Intellectual Property	Trade Secrets	1	32	http://www.bsfllp.com/lawyers/data/0019
Litigation	Trade Secrets	1	35	http://www.bsfllp.com/lawyers/data/0019
Litigation	Trade Secrets	1	35	http://www.bsfllp.com/lawyers/data/0019
Intellectual Property	Trade Secrets	1	35	http://www.bsfllp.com/lawyers/data/0019
Intellectual Property	Trade Secrets	1	35	http://www.bsfllp.com/lawyers/data/0019
Litigation	Product Liability	1	10	http://www.bsfllp.com/lawyers/data/0075
Banking	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0008
Banking	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0008
Corporate	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0008
Corporate	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0008
Banking	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Banking	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Banking	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Banking	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Banking	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Banking	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Banking	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Banking	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Banking	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Corporate	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Corporate	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Corporate	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Corporate	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Corporate	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Corporate	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Corporate	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Corporate	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Corporate	Derivatives	1	2	http://www.bsfllp.com/lawyers/data/0009
Banking	Derivatives	1	7	http://www.bsfllp.com/lawyers/data/0009
Banking	Derivatives	1	7	http://www.bsfllp.com/lawyers/data/0009
Banking	Derivatives	1	7	http://www.bsfllp.com/lawyers/data/0009
Banking	Derivatives	1	7	http://www.bsfllp.com/lawyers/data/0009
Corporate	Derivatives	1	7	http://www.bsfllp.com/lawyers/data/0009
Corporate	Derivatives	1	7	http://www.bsfllp.com/lawyers/data/0009
